shop_id,shop_item_row_id,item_id,item_quality,price,item_class_path,item_name_en
137,137001,10100229,1,359,Normal/MateriaItem,bloodflow materia I
137,137002,10100230,1,360,Normal/MateriaItem,bloodflow materia II
137,137003,10100231,1,361,Normal/MateriaItem,bloodflow materia III
137,137004,10100232,1,362,Normal/MateriaItem,bloodflow materia IV
137,137005,10100233,1,363,Normal/MateriaItem,manaflow materia I
137,137006,10100234,1,364,Normal/MateriaItem,manaflow materia II
137,137007,10100235,1,365,Normal/MateriaItem,manaflow materia III
137,137008,10100236,1,366,Normal/MateriaItem,manaflow materia IV
137,137009,10100237,1,367,Normal/MateriaItem,mettleflow materia I
137,137010,10100238,1,368,Normal/MateriaItem,mettleflow materia II
137,137011,10100239,1,369,Normal/MateriaItem,mettleflow materia III
137,137012,10100240,1,370,Normal/MateriaItem,mettleflow materia IV
138,138001,10100241,1,4000,Normal/MateriaItem,touch of rage materia I
138,138002,10100242,1,16000,Normal/MateriaItem,touch of rage materia II
138,138003,10100243,1,36000,Normal/MateriaItem,touch of rage materia III
138,138004,10100244,1,86000,Normal/MateriaItem,touch of rage materia IV
138,138005,10100245,1,4000,Normal/MateriaItem,touch of serenity materia I
138,138006,10100246,1,16000,Normal/MateriaItem,touch of serenity materia II
138,138007,10100247,1,36000,Normal/MateriaItem,touch of serenity materia III
138,138008,10100248,1,86000,Normal/MateriaItem,touch of serenity materia IV
138,138009,10100269,1,5000,Normal/MateriaItem,healer's hand materia I
138,138010,10100270,1,18000,Normal/MateriaItem,healer's hand materia II
138,138011,10100271,1,40000,Normal/MateriaItem,healer's hand materia III
138,138012,10100272,1,100000,Normal/MateriaItem,healer's hand materia IV
139,139001,10100257,1,401,Normal/MateriaItem,sorcerer's step materia I
139,139002,10100258,1,402,Normal/MateriaItem,sorcerer's step materia II
139,139003,10100259,1,403,Normal/MateriaItem,sorcerer's step materia III
139,139004,10100260,1,404,Normal/MateriaItem,sorcerer's step materia IV
139,139005,10100261,1,405,Normal/MateriaItem,sprinter's step materia I
139,139006,10100262,1,406,Normal/MateriaItem,sprinter's step materia II
139,139007,10100263,1,407,Normal/MateriaItem,sprinter's step materia III
139,139008,10100264,1,408,Normal/MateriaItem,sprinter's step materia IV
139,139009,10100265,1,409,Normal/MateriaItem,savant's step materia I
139,139010,10100266,1,410,Normal/MateriaItem,savant's step materia II
139,139011,10100267,1,411,Normal/MateriaItem,savant's step materia III
139,139012,10100268,1,412,Normal/MateriaItem,savant's step materia IV
140,140001,10100273,1,422,Normal/MateriaItem,breath of fire materia I
140,140002,10100274,1,423,Normal/MateriaItem,breath of fire materia II
140,140003,10100275,1,424,Normal/MateriaItem,breath of fire materia III
140,140004,10100276,1,425,Normal/MateriaItem,breath of fire materia IV
140,140005,10100277,1,426,Normal/MateriaItem,breath of ice materia I
140,140006,10100278,1,427,Normal/MateriaItem,breath of ice materia II
140,140007,10100279,1,428,Normal/MateriaItem,breath of ice materia III
140,140008,10100280,1,429,Normal/MateriaItem,breath of ice materia IV
140,140009,10100281,1,430,Normal/MateriaItem,breath of wind materia I
140,140010,10100282,1,431,Normal/MateriaItem,breath of wind materia II
140,140011,10100283,1,432,Normal/MateriaItem,breath of wind materia III
140,140012,10100284,1,433,Normal/MateriaItem,breath of wind materia IV
141,141001,10100285,1,443,Normal/MateriaItem,breath of earth materia I
141,141002,10100286,1,444,Normal/MateriaItem,breath of earth materia II
141,141003,10100287,1,445,Normal/MateriaItem,breath of earth materia III
141,141004,10100288,1,446,Normal/MateriaItem,breath of earth materia IV
141,141005,10100289,1,447,Normal/MateriaItem,breath of lightning materia I
141,141006,10100290,1,448,Normal/MateriaItem,breath of lightning materia II
141,141007,10100291,1,449,Normal/MateriaItem,breath of lightning materia III
141,141008,10100292,1,450,Normal/MateriaItem,breath of lightning materia IV
141,141009,10100293,1,451,Normal/MateriaItem,breath of water materia I
141,141010,10100294,1,452,Normal/MateriaItem,breath of water materia II
141,141011,10100295,1,453,Normal/MateriaItem,breath of water materia III
141,141012,10100296,1,454,Normal/MateriaItem,breath of water materia IV
142,142001,10100297,1,464,Normal/MateriaItem,bloodbringer materia I
142,142002,10100298,1,465,Normal/MateriaItem,bloodbringer materia II
142,142003,10100299,1,466,Normal/MateriaItem,bloodbringer materia III
142,142004,10100300,1,467,Normal/MateriaItem,bloodbringer materia IV
142,142005,10100301,1,468,Normal/MateriaItem,manabringer materia I
142,142006,10100302,1,469,Normal/MateriaItem,manabringer materia II
142,142007,10100303,1,470,Normal/MateriaItem,manabringer materia III
142,142008,10100304,1,471,Normal/MateriaItem,manabringer materia IV
142,142009,10100305,1,472,Normal/MateriaItem,mettlebringer materia I
142,142010,10100306,1,473,Normal/MateriaItem,mettlebringer materia II
142,142011,10100307,1,474,Normal/MateriaItem,mettlebringer materia III
142,142012,10100308,1,475,Normal/MateriaItem,mettlebringer materia IV
143,143001,10100309,1,485,Normal/MateriaItem,mana martyr materia I
143,143002,10100310,1,486,Normal/MateriaItem,mana martyr materia II
143,143003,10100311,1,487,Normal/MateriaItem,mana martyr materia III
143,143004,10100312,1,488,Normal/MateriaItem,mana martyr materia IV
143,143005,10100313,1,489,Normal/MateriaItem,mettle martyr materia I
143,143006,10100314,1,490,Normal/MateriaItem,mettle martyr materia II
143,143007,10100315,1,491,Normal/MateriaItem,mettle martyr materia III
143,143008,10100316,1,492,Normal/MateriaItem,mettle martyr materia IV
143,143009,10100317,1,493,Normal/MateriaItem,Byregot's hammer materia I
143,143010,10100318,1,494,Normal/MateriaItem,Byregot's hammer materia II
143,143011,10100319,1,495,Normal/MateriaItem,Byregot's hammer materia III
143,143012,10100320,1,496,Normal/MateriaItem,Byregot's hammer materia IV
143,143013,10100321,1,497,Normal/MateriaItem,Menphina's whisper materia I
143,143014,10100322,1,498,Normal/MateriaItem,Menphina's whisper materia II
143,143015,10100323,1,499,Normal/MateriaItem,Menphina's whisper materia III
143,143016,10100324,1,500,Normal/MateriaItem,Menphina's whisper materia IV
144,144001,1000003,1,20,Money/MoneyStandard,fire shard
144,144002,1000004,1,20,Money/MoneyStandard,ice shard
144,144003,1000005,1,20,Money/MoneyStandard,wind shard
144,144004,1000006,1,20,Money/MoneyStandard,earth shard
144,144005,1000007,1,20,Money/MoneyStandard,lightning shard
144,144006,1000008,1,20,Money/MoneyStandard,water shard
144,144007,1000009,1,60,Money/MoneyStandard,fire crystal
144,144008,1000010,1,60,Money/MoneyStandard,ice crystal
144,144009,1000011,1,60,Money/MoneyStandard,wind crystal
144,144010,1000012,1,60,Money/MoneyStandard,earth crystal
144,144011,1000013,1,60,Money/MoneyStandard,lightning crystal
144,144012,1000014,1,60,Money/MoneyStandard,water crystal
144,144013,1000015,1,1200,Money/MoneyStandard,fire cluster
144,144014,1000016,1,1200,Money/MoneyStandard,ice cluster
144,144015,1000017,1,1200,Money/MoneyStandard,wind cluster
144,144016,1000018,1,1200,Money/MoneyStandard,earth cluster
144,144017,1000019,1,1200,Money/MoneyStandard,lightning cluster
144,144018,1000020,1,1200,Money/MoneyStandard,water cluster
145,1071001,3020507,1,10,Normal/CmnGoodStatusItem,sackful of peach confetti
145,1071002,3010416,1,10,Normal/FoodItem,sweet rice cake
146,1072001,3020601,1,10,Normal/CmnGoodStatusItem,storm tracer
146,1072002,3020602,1,10,Normal/CmnGoodStatusItem,flame tracer
146,1072003,3020603,1,10,Normal/CmnGoodStatusItem,serpent tracer
146,1072004,3020604,1,10,Normal/CmnGoodStatusItem,Lominsan sparkler
146,1072005,3020605,1,10,Normal/CmnGoodStatusItem,Gridanian sparkler
146,1072006,3020606,1,10,Normal/CmnGoodStatusItem,Ul'dahn sparkler
1001,1001001,3011106,1,67,Normal/FoodItem,maiden carp
1001,1001002,3011205,1,67,Normal/FoodItem,tiger cod
1001,1001003,3011103,1,29,Normal/FoodItem,crayfish
1001,1001004,3011104,1,115,Normal/FoodItem,crimson crayfish
1001,1001005,10006111,1,432,Normal/StandardItem,scallop shell
1001,1001006,3011111,1,979,Normal/FoodItem,Ala Mhigan fighting fish
1001,1001007,3011208,1,845,Normal/FoodItem,coral butterfly
1001,1001008,3011108,1,317,Normal/FoodItem,pipira
1002,1002001,3011518,1,479,Normal/FoodItem,sprig of cloves
1002,1002002,10009401,1,10714,Normal/StandardItem,mandrake root
1002,1002003,3011506,1,65,Normal/FoodItem,bulb of Garlean garlic
1002,1002004,3011515,1,2387,Normal/FoodItem,handful of nutmeg seeds
1002,1002005,3011508,1,43,Normal/FoodItem,pearl ginger rootstock
1002,1002006,3011509,1,25,Normal/FoodItem,stick of cinnamon
1002,1002007,3011519,1,540,Normal/FoodItem,bundle of vanilla beans
1002,1002008,3011510,1,3395,Normal/FoodItem,sprig of Sagolii sage
1003,1003001,4020001,1,636,Normal/StandardItem,pair of weathered hora
1003,1003002,4040001,1,840,Normal/StandardItem,weathered war axe
1003,1003003,4030110,1,4500,Normal/StandardItem,bronze dagger
1003,1003004,4070204,1,14560,Normal/StandardItem,maple longbow
1003,1003005,3920016,1,2,Normal/StandardItem,warped arrow
1003,1003006,3910201,1,91,Normal/StandardItem,bronze francisca
1003,1003007,3910301,1,102,Normal/StandardItem,bronze javelin
1004,1004001,5020001,1,696,Normal/StandardItem,weathered scepter
1004,1004002,5030101,1,840,Normal/StandardItem,weathered cane
1005,1005001,3920016,1,2,Normal/StandardItem,warped arrow
1005,1005002,3940002,1,2,Normal/StandardItem,lugworm
1005,1005003,3940003,1,2,Normal/StandardItem,moth pupa
1005,1005004,3010609,1,60,Normal/FoodItem,bottle of mineral water
1005,1005005,3010605,1,168,Normal/FoodItem,bottle of orange juice
1005,1005006,3010102,1,84,Normal/FoodItem,salt cod
1005,1005007,3020401,1,1463,Normal/CmnRemoveStatusItem,bottle of eye drops
1005,1005008,3010003,1,112,Normal/FoodItem,boiled egg
1005,1005009,3020001,1,650,Normal/PotionItem,potion
1005,1005010,3020402,1,7400,Normal/CmnRemoveStatusItem,bottle of throat drops
1005,1005011,3020403,1,2850,Normal/CmnRemoveStatusItem,bottle of dawn drops
1005,1005012,3020406,1,413,Normal/CmnRemoveStatusItem,bottle of blood drops
1005,1005013,10013001,1,50,Normal/StandardItem,fragment of grade 1 dark matter
1005,1005014,10013002,1,300,Normal/StandardItem,fragment of grade 2 dark matter
1005,1005015,10013003,1,700,Normal/StandardItem,fragment of grade 3 dark matter
1005,1005016,10013004,1,1500,Normal/StandardItem,fragment of grade 4 dark matter
1005,1005017,10013005,1,3500,Normal/StandardItem,fragment of grade 5 dark matter
1006,1006001,6010001,1,660,Normal/ToolItem,weathered saw
1006,1006002,6011004,1,14784,Normal/ToolItem,bronze claw hammer
1006,1006003,10008203,1,1350,Normal/StandardItem,length of maple lumber
1006,1006004,10008205,1,3024,Normal/StandardItem,length of ash lumber
1006,1006005,10008204,1,4500,Normal/StandardItem,length of elm lumber
1006,1006006,10008207,1,6750,Normal/StandardItem,length of walnut lumber
1007,1007001,6040001,1,636,Normal/ToolItem,weathered chaser hammer
1007,1007002,6041005,1,53508,Normal/ToolItem,mudstone grinding wheel
1007,1007003,10003011,1,500,Normal/StandardItem,copper ingot
1007,1007004,10003012,1,3000,Normal/StandardItem,brass ingot
1007,1007005,10003013,1,7500,Normal/StandardItem,silver ingot
1007,1007006,10003051,1,400,Normal/StandardItem,handful of copper rings
1007,1007007,10003052,1,2400,Normal/StandardItem,handful of brass rings
1007,1007008,10003053,1,6000,Normal/StandardItem,handful of silver rings
1007,1007009,10004201,1,3780,Normal/StandardItem,marbled eye
1007,1007010,10004125,1,37620,Normal/StandardItem,pearl
1008,1008001,6050003,1,588,Normal/ToolItem,weathered head knife
1008,1008002,6051004,1,15840,Normal/ToolItem,bronze awl
1008,1008003,10007101,1,1200,Normal/StandardItem,circle of sheep leather
1008,1008004,10007104,1,2400,Normal/StandardItem,circle of dodo leather
1008,1008005,10007126,1,4000,Normal/StandardItem,circle of aldgoat leather
1008,1008006,10007113,1,6000,Normal/StandardItem,circle of toad leather
1008,1008007,10007507,1,240,Normal/StandardItem,piece of mole sinew
1008,1008008,10007504,1,720,Normal/StandardItem,piece of antelope sinew
1008,1008009,10007510,1,1987,Normal/StandardItem,piece of diremite sinew
1009,1009001,6060006,1,432,Normal/ToolItem,rusty needle
1009,1009002,6061005,1,16896,Normal/ToolItem,maple spinning wheel
1009,1009003,10005001,1,960,Normal/StandardItem,bolt of undyed hempen cloth
1009,1009004,10005005,1,3200,Normal/StandardItem,bolt of undyed cotton cloth
1009,1009005,10005015,1,6720,Normal/StandardItem,bolt of undyed velveteen
1009,1009006,10005301,1,312,Normal/StandardItem,spindle of hempen yarn
1009,1009007,10005302,1,1242,Normal/StandardItem,spindle of cotton yarn
1009,1009008,10005307,1,2772,Normal/StandardItem,spindle of dew thread
1009,1009009,10005401,1,115,Normal/StandardItem,cock feather
1009,1009010,10005403,1,604,Normal/StandardItem,crow feather
1009,1009011,10005402,1,316,Normal/StandardItem,dodo feather
1009,1009012,10005404,1,979,Normal/StandardItem,wildfowl feather
1010,1010001,6070001,1,612,Normal/ToolItem,weathered alembic
1010,1010002,6071004,1,14784,Normal/ToolItem,bronze mortar
1010,1010003,10009216,1,998,Normal/StandardItem,bottle of fish oil
1010,1010004,3011537,1,479,Normal/FoodItem,bottle of clove oil
1010,1010005,10009217,1,7200,Normal/StandardItem,bottle of crab oil
1010,1010006,3010601,1,15,Normal/FoodItem,bottle of distilled water
1010,1010007,10009110,1,216,Normal/StandardItem,pinch of natron
1010,1010008,10009303,1,998,Normal/StandardItem,block of animal glue
1010,1010009,10009201,1,844,Normal/StandardItem,vial of quicksilver
1010,1010010,10009104,1,210,Normal/StandardItem,chunk of rock salt
1010,1010011,10009102,1,1331,Normal/StandardItem,pinch of silex
1010,1010012,10009205,1,179,Normal/StandardItem,bottle of effervescent water
1010,1010013,10009307,1,58,Normal/StandardItem,lump of rubber
1010,1010014,10009407,1,461,Normal/StandardItem,yellow ginseng root
1011,1011001,7010005,1,600,Normal/ToolItem,weathered pickaxe
1011,1011002,7010103,1,14080,Normal/ToolItem,bronze sledgehammer
1011,1011003,7020002,1,636,Normal/ToolItem,weathered hatchet
1011,1011004,7020104,1,14784,Normal/ToolItem,bronze scythe
1011,1011005,3940001,1,4,Normal/StandardItem,bloodworm
1011,1011006,10013001,1,50,Normal/StandardItem,fragment of grade 1 dark matter
1011,1011007,10013002,1,300,Normal/StandardItem,fragment of grade 2 dark matter
1011,1011008,10013003,1,700,Normal/StandardItem,fragment of grade 3 dark matter
1011,1011009,10013004,1,1500,Normal/StandardItem,fragment of grade 4 dark matter
1011,1011010,10013005,1,3500,Normal/StandardItem,fragment of grade 5 dark matter
1012,1012001,4030010,1,600,Normal/StandardItem,weathered gladius
1012,1012002,8040049,1,360,Normal/StandardItem,hempen singlet
1012,1012003,8040025,1,360,Normal/StandardItem,hempen chestband
1012,1012004,8060049,1,108,Normal/StandardItem,pair of hempen trunks
1012,1012005,8060025,1,108,Normal/StandardItem,hempen loinguard
1012,1012006,10001006,1,72,Normal/StandardItem,chunk of copper ore
1012,1012007,10001008,1,1008,Normal/StandardItem,chunk of zinc ore
1013,1013001,4080201,1,840,Normal/StandardItem,weathered spear
1013,1013002,4070001,1,816,Normal/StandardItem,weathered shortbow
1013,1013003,3920004,1,6,Normal/StandardItem,bronze arrow
1013,1013004,3011303,1,396,Normal/FoodItem,alpine parsnip
1013,1013005,3011412,1,490,Normal/FoodItem,handful of buffalo beans
1013,1013006,3011309,1,284,Normal/FoodItem,Coerthas carrot
1013,1013007,3011525,1,43,Normal/FoodItem,sheaf of rye
1013,1013008,3011523,1,43,Normal/FoodItem,sheaf of sunset wheat
1013,1013009,3011457,1,1310,Normal/FoodItem,bunch of blood currants
1013,1013010,3020001,1,650,Normal/PotionItem,potion
1013,1013011,3020406,1,413,Normal/CmnRemoveStatusItem,bottle of blood drops
1014,1014001,10008003,1,1260,Normal/StandardItem,maple log
1014,1014002,10008004,1,4200,Normal/StandardItem,elm log
1014,1014003,10008005,1,2822,Normal/StandardItem,ash log
1014,1014004,3011307,1,842,Normal/FoodItem,popoto
1014,1014005,3011415,1,720,Normal/FoodItem,ear of millioncorn
1014,1014006,3011302,1,284,Normal/FoodItem,ogre pumpkin
1015,1015001,10005202,1,145,Normal/StandardItem,clump of moko grass
1015,1015002,10005203,1,579,Normal/StandardItem,cotton boll
1015,1015003,10005204,1,2287,Normal/StandardItem,clump of flax
1015,1015004,10009301,1,307,Normal/StandardItem,beehive chip
1015,1015005,10009403,1,1331,Normal/StandardItem,carnation
1015,1015006,3011545,1,2009,Normal/FoodItem,sprig of fresh mugwort
1015,1015007,3011402,1,302,Normal/FoodItem,Gridanian chestnut
1016,1016001,3011502,1,90,Normal/FoodItem,stick of salted butter
1016,1016002,3010609,1,60,Normal/FoodItem,bottle of mineral water
1016,1016003,3010602,1,678,Normal/FoodItem,bottle of sour red
1016,1016004,3010015,1,1260,Normal/FoodItem,piece of blue cheese
1016,1016005,3011301,1,599,Normal/FoodItem,bunch of Cieldalaes spinach
1016,1016006,3011451,1,120,Normal/FoodItem,La Noscean orange
1016,1016007,3010603,1,108,Normal/FoodItem,can of aldgoat milk
1016,1016008,3011452,1,34,Normal/FoodItem,bunch of lowland grapes
1016,1016009,3011308,1,81,Normal/FoodItem,wild onion
1016,1016010,3011531,1,11,Normal/FoodItem,pot of maple syrup
1016,1016011,3011311,1,459,Normal/FoodItem,head of La Noscean lettuce
1016,1016012,3011316,1,2511,Normal/FoodItem,maiden artichoke
1016,1016013,3011312,1,338,Normal/FoodItem,sprig of highland parsley
1016,1016014,3010604,1,252,Normal/FoodItem,can of buffalo milk
1016,1016015,3011015,1,32,Normal/FoodItem,chicken egg
1016,1016016,3011416,1,202,Normal/FoodItem,kukuru bean
1017,1018001,8030109,1,514800,Normal/StandardItem,steel cuirass
1017,1018002,10001006,1,72,Normal/StandardItem,chunk of copper ore
1017,1018003,10001001,1,252,Normal/StandardItem,chunk of tin ore
1017,1018004,10001004,1,1242,Normal/StandardItem,chunk of iron ore
1017,1018005,10002021,1,3300,Normal/StandardItem,sheet of bronze plate
1017,1018006,10002022,1,11000,Normal/StandardItem,sheet of iron plate
1017,1018007,10002023,1,23100,Normal/StandardItem,sheet of steel plate
1017,1018008,10002051,1,1200,Normal/StandardItem,handful of bronze rings
1017,1018009,10002052,1,4000,Normal/StandardItem,handful of iron rings
1017,1018010,10002053,1,8400,Normal/StandardItem,handful of steel rings
1018,1017001,4030115,1,72540,Normal/StandardItem,steel baselard
1018,1017002,4040107,1,133056,Normal/StandardItem,spiked steel labrys
1018,1017003,10001006,1,72,Normal/StandardItem,chunk of copper ore
1018,1017004,10001001,1,252,Normal/StandardItem,chunk of tin ore
1018,1017005,10001004,1,1242,Normal/StandardItem,chunk of iron ore
1018,1017006,10002011,1,1500,Normal/StandardItem,bronze ingot
1018,1017007,10002012,1,5000,Normal/StandardItem,iron ingot
1018,1017008,10002013,1,10500,Normal/StandardItem,steel ingot
1018,1017009,10002071,1,600,Normal/StandardItem,handful of bronze rivets
1018,1017010,10002072,1,2000,Normal/StandardItem,handful of iron rivets
1018,1017011,10002073,1,4200,Normal/StandardItem,handful of steel rivets
1018,1017012,10001119,1,612,Normal/StandardItem,ragstone whetstone
1018,1017013,10001118,1,1368,Normal/StandardItem,mudstone whetstone
1019,1019001,8012010,1,360,Normal/StandardItem,weathered beach hat (blue)
1019,1019002,3940003,1,2,Normal/StandardItem,moth pupa
1019,1019003,3940002,1,2,Normal/StandardItem,lugworm
1019,1019004,3940101,1,201,Normal/StandardItem,chocobo fly
1019,1019005,3940106,1,489,Normal/StandardItem,floating minnow
1020,1066001,8040092,1,32760,Normal/StandardItem,cotton singlet
1020,1066002,8040062,1,32760,Normal/StandardItem,cotton chestband
1020,1066003,8060092,1,9828,Normal/StandardItem,pair of cotton trunks
1020,1066004,8060062,1,9828,Normal/StandardItem,cotton loinguard
1021,1069001,3011311,1,459,Normal/FoodItem,head of La Noscean lettuce
1021,1069002,3011316,1,2511,Normal/FoodItem,maiden artichoke
1021,1069003,3011451,1,120,Normal/FoodItem,La Noscean orange
1021,1069004,3010605,1,168,Normal/FoodItem,bottle of orange juice
1021,1069005,3010009,1,660,Normal/FoodItem,grilled dodo
2001,1020001,3011526,1,43,Normal/FoodItem,sack of rye flour
2001,1020002,3011524,1,65,Normal/FoodItem,sack of sunset wheat flour
2001,1020003,3011527,1,983,Normal/FoodItem,sack of cornmeal
2001,1020004,3011536,1,540,Normal/FoodItem,bottle of lavender oil
2001,1020005,3011537,1,479,Normal/FoodItem,bottle of clove oil
2001,1020006,3011532,1,421,Normal/FoodItem,bottle of olive oil
2001,1020007,3011502,1,90,Normal/FoodItem,stick of salted butter
2001,1020008,3011531,1,11,Normal/FoodItem,pot of maple syrup
2002,1021001,8080426,1,552,Normal/StandardItem,pair of weathered workboots
2002,1021002,8080017,1,446,Normal/StandardItem,pair of weathered thighboots (grey)
2002,1021003,8080220,1,312,Normal/StandardItem,pair of sheepskin duckbills
2002,1021004,8081118,1,7654,Normal/StandardItem,pair of sheepskin leggings
2002,1021005,8080617,1,5632,Normal/StandardItem,pair of dodoskin shoes
2002,1021006,8080513,1,46800,Normal/StandardItem,pair of leather crakows
2003,1022001,4080201,1,840,Normal/StandardItem,weathered spear
2003,1022002,4070001,1,816,Normal/StandardItem,weathered shortbow
2003,1022003,4070204,1,14560,Normal/StandardItem,maple longbow
2003,1022004,3920016,1,2,Normal/StandardItem,warped arrow
2003,1022005,3920004,1,6,Normal/StandardItem,bronze arrow
2003,1022006,3920006,1,24,Normal/StandardItem,iron arrow
2003,1022007,3910301,1,102,Normal/StandardItem,bronze javelin
2004,1023001,3011516,1,3715,Normal/FoodItem,bottle of desert saffron
2004,1023002,3011518,1,479,Normal/FoodItem,sprig of cloves
2004,1023003,10009403,1,1331,Normal/StandardItem,carnation
2004,1023004,10009404,1,7603,Normal/StandardItem,sprig of chamomile
2004,1023005,10009405,1,2253,Normal/StandardItem,sprig of lavender
2004,1023006,3011530,1,43,Normal/FoodItem,pot of honey
2004,1023007,3011405,1,58,Normal/FoodItem,handful of sunflower seeds
2004,1023008,10005204,1,2287,Normal/StandardItem,clump of flax
2005,1024001,8010703,1,11760,Normal/StandardItem,ash mask
2005,1024002,8010304,1,34260,Normal/StandardItem,leather eyepatch
2005,1024003,8011901,1,108326,Normal/StandardItem,moldering jester's cap
2006,1025001,10009406,1,2995,Normal/StandardItem,sprig of belladonna
2006,1025002,3011511,1,540,Normal/FoodItem,sprig of fresh marjoram
2006,1025003,3011514,1,2009,Normal/FoodItem,bunch of thyme leaves
2006,1025004,3011453,1,806,Normal/FoodItem,branch of pixie plums
2006,1025005,3011520,1,540,Normal/FoodItem,sprig of galago mint
2006,1025006,3011513,1,2131,Normal/FoodItem,handful of laurel leaves
2006,1025007,3011517,1,1069,Normal/FoodItem,sprig of midland basil
2006,1025008,3011308,1,81,Normal/FoodItem,wild onion
2007,1026001,8040029,1,360,Normal/StandardItem,pair of hempen undersleeves
2007,1026002,8040033,1,360,Normal/StandardItem,hempen bodice
2007,1026003,8040045,1,360,Normal/StandardItem,hempen halftop
2007,1026004,8060029,1,108,Normal/StandardItem,pair of hempen braies
2007,1026005,8060033,1,108,Normal/StandardItem,pair of hempen stockings
2007,1026006,8060045,1,108,Normal/StandardItem,pair of hempen pantalettes
2008,1027001,10007001,1,1080,Normal/StandardItem,sheepskin
2008,1027002,10007003,1,2160,Normal/StandardItem,dodo skin
2008,1027003,10007016,1,3600,Normal/StandardItem,aldgoat skin
2008,1027004,10007005,1,5400,Normal/StandardItem,gigantoad skin
2009,1028001,3920016,1,2,Normal/StandardItem,warped arrow
2009,1028002,3940002,1,2,Normal/StandardItem,lugworm
2009,1028003,3940003,1,2,Normal/StandardItem,moth pupa
2009,1028004,3010609,1,60,Normal/FoodItem,bottle of mineral water
2009,1028005,3010202,1,64,Normal/FoodItem,serving of frumenty
2009,1028006,3020403,1,2850,Normal/CmnRemoveStatusItem,bottle of dawn drops
2009,1028007,3020402,1,7400,Normal/CmnRemoveStatusItem,bottle of throat drops
2009,1028008,3020406,1,413,Normal/CmnRemoveStatusItem,bottle of blood drops
2009,1028009,3010003,1,112,Normal/FoodItem,boiled egg
2009,1028010,3020001,1,650,Normal/PotionItem,potion
2009,1028011,3020401,1,1463,Normal/CmnRemoveStatusItem,bottle of eye drops
2009,1028012,10013001,1,50,Normal/StandardItem,fragment of grade 1 dark matter
2009,1028013,10013002,1,300,Normal/StandardItem,fragment of grade 2 dark matter
2009,1028014,10013003,1,700,Normal/StandardItem,fragment of grade 3 dark matter
2009,1028015,10013004,1,1500,Normal/StandardItem,fragment of grade 4 dark matter
2009,1028016,10013005,1,3500,Normal/StandardItem,fragment of grade 5 dark matter
2010,1029001,6080001,1,624,Normal/ToolItem,weathered skillet
2010,1029002,6081004,1,13728,Normal/ToolItem,bronze culinary knife
2010,1029003,3011015,1,32,Normal/FoodItem,chicken egg
2010,1029004,3010609,1,60,Normal/FoodItem,bottle of mineral water
2010,1029005,3010602,1,678,Normal/FoodItem,bottle of sour red
2010,1029006,3011529,1,11,Normal/FoodItem,pinch of table salt
2010,1029007,3010603,1,108,Normal/FoodItem,can of aldgoat milk
2010,1029008,3010604,1,252,Normal/FoodItem,can of buffalo milk
2010,1029009,3011416,1,202,Normal/FoodItem,kukuru bean
2011,1030001,6030001,1,624,Normal/ToolItem,weathered doming hammer
2011,1030002,6031004,1,14080,Normal/ToolItem,pair of bronze pliers
2011,1030003,10002021,1,3300,Normal/StandardItem,sheet of bronze plate
2011,1030004,10002022,1,11000,Normal/StandardItem,sheet of iron plate
2011,1030005,10002023,1,23100,Normal/StandardItem,sheet of steel plate
2011,1030006,10002051,1,1200,Normal/StandardItem,handful of bronze rings
2011,1030007,10002052,1,4000,Normal/StandardItem,handful of iron rings
2011,1030008,10002053,1,8400,Normal/StandardItem,handful of steel rings
2012,1031001,6040001,1,636,Normal/ToolItem,weathered chaser hammer
2012,1031002,6041005,1,53508,Normal/ToolItem,mudstone grinding wheel
2012,1031003,10003011,1,500,Normal/StandardItem,copper ingot
2012,1031004,10003012,1,3000,Normal/StandardItem,brass ingot
2012,1031005,10003013,1,7500,Normal/StandardItem,silver ingot
2012,1031006,10003051,1,400,Normal/StandardItem,handful of copper rings
2012,1031007,10003052,1,2400,Normal/StandardItem,handful of brass rings
2012,1031008,10003053,1,6000,Normal/StandardItem,handful of silver rings
2012,1031009,10004201,1,3780,Normal/StandardItem,marbled eye
2012,1031010,10004125,1,37620,Normal/StandardItem,pearl
2013,1032001,6020001,1,600,Normal/ToolItem,weathered cross-pein hammer
2013,1032002,6021003,1,13376,Normal/ToolItem,bronze file
2013,1032003,10002011,1,1500,Normal/StandardItem,bronze ingot
2013,1032004,10002012,1,5000,Normal/StandardItem,iron ingot
2013,1032005,10002013,1,10500,Normal/StandardItem,steel ingot
2013,1032006,10002071,1,600,Normal/StandardItem,handful of bronze rivets
2013,1032007,10002072,1,2000,Normal/StandardItem,handful of iron rivets
2013,1032008,10002073,1,4200,Normal/StandardItem,handful of steel rivets
2013,1032009,10001119,1,612,Normal/StandardItem,ragstone whetstone
2013,1032010,10001118,1,1368,Normal/StandardItem,mudstone whetstone
2014,1033001,6060006,1,432,Normal/ToolItem,rusty needle
2014,1033002,6061005,1,16896,Normal/ToolItem,maple spinning wheel
2014,1033003,10005001,1,960,Normal/StandardItem,bolt of undyed hempen cloth
2014,1033004,10005005,1,3200,Normal/StandardItem,bolt of undyed cotton cloth
2014,1033005,10005015,1,6720,Normal/StandardItem,bolt of undyed velveteen
2014,1033006,10005301,1,312,Normal/StandardItem,spindle of hempen yarn
